"city, state_name",x,y,population,density
"New England, North Dakota",-11451090.927482594,5867440.41153436,600,470
"Newport, New York",-8350642.7338064965,5340310.664999457,600,440
"Tuxedo Park, New York",-8260574.133805659,5042004.886565009,600,87
"Barnum, Minnesota",-10318025.49044326,5861713.151815898,600,229
"Arlington, Oregon",-13379356.015054597,5735703.611700762,600,90
"Murchison, Texas",-10659520.292349784,3799476.1961106556,599,146
"Volente, Texas",-10899068.70458783,3560918.39147168,599,109
"Niederwald, Texas",-10881825.31546395,3504076.871163193,599,63
"Rule, Texas",-11120071.289659714,3919486.410936576,599,331
"Florien, Louisiana",-10403741.498354077,3691068.170343122,599,103
"Interlaken, New York",-8540999.063062994,5254143.273497779,599,762
"Byrnedale, Pennsylvania",-8738836.062100802,5055448.208534158,599,184
"Big Run, Pennsylvania",-8780491.815555641,5007947.163804955,599,334
"Knoxville, Pennsylvania",-8620347.596100438,5155049.40061264,599,372
"Walden, Colorado",-11831180.196847146,4972818.27848858,599,689
"Beverly Shores, Indiana",-9682613.836995251,5113910.140945836,599,64
"Ireton, Iowa",-10722471.46439338,5308152.151032249,599,226
"Cole, Oklahoma",-10861030.834583767,4177370.2127201767,599,15
"Marquette, Kansas",-10890875.590065444,4658199.2935377965,599,479
"Raysal, West Virginia",-9102728.345554931,4486142.917714587,598,187
"Summertown, Tennessee",-9719126.629975447,4223072.19196228,598,114
"Ovid, New York",-8551886.109262576,5262724.4893427165,598,580
"Dry Tavern, Pennsylvania",-8906616.798624422,4857212.550940341,598,170
"Watkins, Colorado",-11641647.631822519,4822022.813843126,598,8
"Hopkins Park, Illinois",-9752299.838231841,5022524.481491572,598,57
"Franklin, Illinois",-10024064.111105463,4810946.6582563,598,278
"Stanford, Illinois",-9932025.156117583,4928948.617324654,598,348
"Colbert, Georgia",-9263328.974922387,4033771.304823215,598,226
"Minden, Iowa",-10635597.73377831,5081752.274187789,598,518
"Shawnee, Ohio",-9438623.777074555,4741257.28145807,598,35
"Leadington, Missouri",-10072254.318669869,4556044.332754342,598,253
"Evansville, Minnesota",-10651816.983586889,5781342.8302748455,598,294
"Prentice, Wisconsin",-10051014.559826512,5707065.00081743,597,114
"Hatley, Wisconsin",-9944960.48094776,5603686.609047798,597,236
"Siracusaville, Louisiana",-10147016.48868663,3463584.750364066,597,288
"Ingold, North Carolina",-8721848.707805745,4140965.49333084,597,44
"Greenville, New York",-8240057.951652457,5223077.172260978,597,67
"Patterson Heights, Pennsylvania",-8941882.81330773,4973934.804710679,597,1002
"Tamaroa, Illinois",-9932960.239840245,4598712.518177545,597,240
"Hopkinton, Iowa",-10157758.819548182,5212513.524986918,597,371
"Eagletown, Oklahoma",-10527484.24431988,4034402.6926275925,597,48
"Eau Claire, Michigan",-9607317.333422683,5158777.709619227,597,276
"St. Paul, Kansas",-10594743.480657177,4511641.579972105,597,197
"Newell, South Dakota",-11512483.626655083,5577141.0792619735,597,227
"Bath, West Virginia",-8708234.33408173,4811568.101750959,596,685
"Varnamtown, North Carolina",-8709191.68170255,4021177.7214295757,596,253
"Belvoir, North Carolina",-8623920.951754903,4260941.6469143145,596,116
"Savannah, New York",-8544839.585495362,5322129.783951111,596,195
"Graeagle, California",-13430540.716921346,4830721.721789362,596,20
"Babbie, Alabama",-9609421.271798676,3672058.06967336,596,20
"Fairmount, Illinois",-9777112.952729663,4872570.961541486,596,724
"Sutherland, Iowa",-10630465.905252738,5307847.859866875,596,264
"Nome, Texas",-10509272.375626102,3508229.5827183262,595,185
"Balmorhea, Texas",-11548706.988959214,3630671.413094218,595,593
"Harmony, North Carolina",-8991664.889590483,4294981.300809275,595,169
"Portland, North Dakota",-10839100.89489749,6023989.73292156,595,275
"Greenwood, Nebraska",-10736019.046422921,5006649.838734923,595,558
"Scio, New York",-8680638.232314076,5186959.376346931,595,173
"Clinton, Pennsylvania",-8938509.832736695,4937785.913896238,595,276
"Cranesville, Pennsylvania",-8943608.265415028,5146609.939396347,595,245
"Seven Mile Ford, Virginia",-9086943.241760446,4413059.448576422,595,159
"Blandinsville, Illinois",-10115412.885250421,4946777.680387701,595,262
"Dieterich, Illinois",-9838694.895036502,4730284.041788458,595,183
"Kewanna, Indiana",-9619395.498173751,5015203.580675503,595,419
"Oaktown, Indiana",-9733909.858352792,4703310.3254364515,595,845
"Kanawha, Iowa",-10441022.395820746,5301961.772865696,595,114
"North Chevy Chase, Maryland",-8579871.829248004,4721972.3840255225,595,1971
"Velma, Oklahoma",-10871650.714005444,4090035.268938267,595,163
"Kinsman Center, Ohio",-8970725.693372268,5079598.371549401,595,104
"Austinburg, Ohio",-9000804.21978461,5126469.177169476,595,69
"Matthews, Missouri",-9970753.206964562,4405484.153497016,595,117
"Peck, Michigan",-9219112.873179298,5351447.175509329,595,220
"Shepherd, Montana",-12061054.945335256,5771843.987394273,595,103
"Eureka, Wisconsin",-9889912.992750488,5466571.944641143,594,222
"Grant Town, West Virginia",-8925285.077230453,4802062.792100979,594,435
"Hartford City, West Virginia",-9127140.709885895,4721356.446355962,594,185
"Plantersville, Texas",-10671453.741762822,3546361.6190990633,594,116
"Fox River, Alaska",-16809064.99859904,8371361.604702252,594,1
"Croghan, New York",-8392532.258192006,5449161.199907007,594,528
"Unionville, New York",-8300192.740578985,5056885.439788729,594,750
"Hooversville, Pennsylvania",-8784577.240867756,4887822.128067857,594,375
"San Jose, Illinois",-9974760.70863312,4910378.138621983,594,553
"Sherrard, Illinois",-10074313.729249544,5058308.064717785,594,247
"Danielsville, Georgia",-9264019.155765306,4045437.479767119,594,158
"Coalville, Iowa",-10477312.549819354,5227209.395938892,594,105
"Hornersville, Missouri",-10031644.968428483,4306181.774605597,594,293
"Vienna, Missouri",-10235838.310390584,4605947.240583209,594,214
"Trail, Oregon",-13671536.282539705,5259878.351571264,594,33
"Rolette, North Dakota",-11114327.203934781,6217517.871373513,593,227
"Dodge, Nebraska",-10784676.79584866,5119397.10122819,593,579
"Cassadaga, New York",-8829639.370740872,5212453.28121555,593,273
"Cairnbrook, Pennsylvania",-8774079.81288595,4884079.92486051,593,271
"Grand Mound, Iowa",-10091134.104308408,5134532.343060181,593,125
"Goldfield, Iowa",-10454915.068271745,5271813.6716780905,593,191
"Webbers Falls, Oklahoma",-10593173.875836993,4233679.425702462,593,59
"Racine, Minnesota",-10294937.828052733,5430765.76606726,593,342
"Briarcliffe Acres, South Carolina",-8766298.5804795,4000625.4975156942,593,349
"Campobello, South Carolina",-9144840.508922027,4180527.2809121674,593,65
"Bucoda, Washington",-13677603.194787936,5908969.5024412675,592,407
"Solon Springs, Wisconsin",-10221444.700231014,5836534.82928116,592,145
"Stagecoach, Texas",-10654154.692893546,3522047.417087021,592,198
"Bunnlevel, North Carolina",-8768914.588513141,4206089.114686142,592,30
"Lawndale, North Carolina",-9079562.759520853,4220312.708226652,592,284
"Minto, North Dakota",-10839512.777013429,6155638.367806244,592,159
"North Creek, New York",-8235805.547104157,5417947.721332863,592,130
"Clark, Pennsylvania",-8951066.671298176,5054188.954752442,592,75
"Swink, Colorado",-11535860.719721671,4581403.7321533635,592,816
"Lucas, Ohio",-9175197.334061354,4968808.650180418,592,337
"Orderville, Utah",-12540964.402094139,4474570.49609756,592,26
"Littlefork, Minnesota",-10414806.65573893,6173056.866835904,592,192
"Wibaux, Montana",-11598377.745751172,5939887.125581163,592,213
"Bancroft, West Virginia",-9110587.501604937,4651823.9356664885,591,1642
"Placitas, New Mexico",-11930087.56441697,3851001.609328014,591,1619
"Encinal, Texas",-11060103.479969379,3254143.935706277,591,528
"Colmesneil, Texas",-10511008.959682478,3621027.5137814595,591,114
"Ossipee, North Carolina",-8851402.331190959,4323735.025649959,591,376
"Hawk Run, Pennsylvania",-8705651.721895324,5000961.341454362,591,283
"Hollis Crossroads, Alabama",-9533813.073651884,3964944.360866515,591,18
"Oak Grove, Illinois",-10082673.82300812,5073287.980863103,591,346
"Nelson, Arizona",-12385952.011164505,3819861.7298892094,591,478
"Mayersville, Mississippi",-10135272.282407941,3881560.855889677,591,207
"Verdunville, West Virginia",-9134910.810343267,4558708.602255687,590,85
"Napoleonville, Louisiana",-10133001.36479576,3495634.1927980576,590,1352
"Caroga Lake, New York",-8291186.993773808,5332588.613850478,590,91
"Rauchtown, Pennsylvania",-8597916.718705595,5030959.215132047,590,127
"Dustin Acres, California",-13288764.213447032,4193259.936253975,590,61
"Summit, Arkansas",-10318014.35849418,4335379.423882398,590,188
"Pierce, Idaho",-12890741.374115683,5859707.875126138,590,276
"Holiday Lakes, Ohio",-9209372.41773489,5025965.440048196,590,131
"Presque Isle Harbor, Michigan",-9293496.556927364,5672467.871023132,590,36
"Magnolia, Kentucky",-9544533.140615275,4502046.027015815,590,111
"Avon, South Dakota",-10915900.211595774,5312763.373464347,590,352
"Justice, West Virginia",-9110175.619489003,4522959.916889944,589,172
"Spring Lake, Florida",-9161783.335420763,3311551.8591359225,589,68
"Golinda, Texas",-10806484.284095064,3681037.9048315743,589,56
"Ansonville, North Carolina",-8917771.011601908,4178036.932434202,589,154
"Worthington, Pennsylvania",-8864916.517373262,4988475.986183127,589,330
"Mathews, Virginia",-8496404.47505121,4500125.165864886,589,114
"Hurtsboro, Alabama",-9508320.910260225,3794868.9119105903,589,220
"South Shaftsbury, Vermont",-8148809.365049211,5303010.959158361,589,101
"Etna Green, Indiana",-9578608.036747098,5053063.172608496,589,453
"San Jose, Arizona",-12200137.517132372,3871025.6433335515,589,54
"Canton, Oklahoma",-10974810.486123571,4308191.928664908,589,436
"Green City, Missouri",-10347847.982026774,4904365.942656946,589,158
"Butterfield, Minnesota",-10552397.546359416,5459037.671610066,589,579
"Sunfield, Michigan",-9461622.383872446,5275694.399057597,589,299
"K-Bar Ranch, Texas",-10901150.379065663,3248066.064700205,588,67
"Littleton, North Carolina",-8673012.847194737,4360546.116576872,588,238
"Onyx, California",-13159099.270571027,4257213.218522986,588,19
"Forkland, Alabama",-9781320.829481648,3848793.502191821,588,64
"Courtland, Alabama",-9721108.116911566,4119166.008120215,588,76
"Tower Hill, Illinois",-9902892.845376981,4777229.777788024,588,225
"Kellogg, Iowa",-10342371.063079748,5118845.281125456,588,621
"Arcadia, Ohio",-9296780.481905766,5028255.165705965,588,393
"Innsbrook, Missouri",-10136218.498079684,4687794.266255298,588,22
"Standing Pine, Mississippi",-9957851.27798162,3852231.4526555804,588,65
"Boyle, Mississippi",-10099449.670270666,3989459.9034047034,588,153
"Bradley Junction, Florida",-9125793.744047297,3223051.8079220583,587,107
"Barnegat Light, New Jersey",-8249831.802944108,4830113.564872338,587,272
"Post Oak Bend City, Texas",-10722137.505920999,3846863.3990520895,587,112
"Wainwright, Alaska",-17807923.657538008,11279616.837611275,587,21
"Blanchard, Pennsylvania",-8639260.777586216,5022125.822654566,587,188
"Shartlesville, Pennsylvania",-8471602.492502466,4940845.704692522,587,254
"Port Matilda, Pennsylvania",-8688742.291243827,4982930.433004932,587,402
"Fort Garland, Colorado",-11736970.5117888,4498919.549455354,587,603
"Lake Hughes, California",-13186773.295982234,4120925.733663911,587,21
"Shipman, Illinois",-10023785.812378477,4738918.193963805,587,171
"Willisville, Illinois",-9973090.91627122,4576996.314590944,587,582
"Orleans, Iowa",-10586383.386898603,5380918.54479119,587,203
"Cousins Island, Maine",-7808049.271781921,5428854.254554256,587,213
"Old Green, Oklahoma",-10531224.579210537,4298488.805491414,587,70
"Oakwood, Ohio",-9392548.63983522,5026024.522950919,587,322
"Kelso, Missouri",-9968704.928333964,4465958.904777471,587,714
"Dale, Wisconsin",-9871022.075162867,5508206.994785352,586,151
"La Paloma-Lost Creek, Texas",-10880266.842592845,3213654.9647630607,586,26
"Simpson, Louisiana",-10354872.241895832,3666339.9449698697,586,36
"Stannards, New York",-8673157.562532768,5172085.735578116,586,80
"Grangeville, California",-13325777.944135794,4348045.246144617,586,353
"Yonah, Georgia",-9322016.610468602,4115566.1993123326,586,72
"Burke, South Dakota",-11053157.143743876,5339822.124434743,586,404
"Casco, Wisconsin",-9753780.387459392,5551860.276347032,585,339
"McConnell, West Virginia",-9124324.326768827,4555184.581958463,585,719
"Wabasso, Florida",-8954127.957294991,3217214.188333902,585,92
"Meadow, Texas",-11377497.612119159,3940214.254600045,585,140
"Clayhatchee, Alabama",-9541594.306058332,3664399.773813197,585,83
"Dexter, Iowa",-10489368.450672263,5088662.868788267,585,180
"Hill City, Minnesota",-10419047.928338153,5939299.681053223,585,202
"Brownsville, Wisconsin",-9851218.337750744,5405993.071711052,584,367
"Cheneyville, Louisiana",-10273675.805311218,3634177.785189596,584,221
"Stuart, Nebraska",-11036258.84504146,5251405.589241426,584,165
"New Salem, Pennsylvania",-8886189.672063855,4855789.795089623,584,194
"Mesa Verde, California",-12771874.421846626,3974642.750823141,584,52
"Dubois, Idaho",-12493308.528085537,5492206.918449231,584,82
"St. George Island, Maryland",-8513391.829346262,4595754.962484809,584,286
"Welch, Oklahoma",-10585904.713088192,4421530.702741823,584,514
"Kevil, Kentucky",-9894399.168229457,4450849.688859917,584,396
"East Pecos, New Mexico",-11760893.070360273,4242503.809314641,583,62
"Wade, North Carolina",-8764973.87853906,4186176.8665426974,583,126
"Cedar Bluffs, Nebraska",-10754553.741640002,5071091.449397876,583,581
"Penns Creek, Pennsylvania",-8577868.078413725,4992169.867438117,583,306
"Bethel, Pennsylvania",-8492630.744313316,4935414.865617414,583,223
"San Simeon, California",-13484964.815970179,4248212.658077798,583,282
"Cherry Valley, Arkansas",-10102744.727198146,4218660.081436249,583,258
"Clermont, Iowa",-10202687.366032347,5311987.067977532,583,183
"Zeb, Oklahoma",-10580227.419057734,4273973.726914623,583,26
"Naylor, Missouri",-10086169.255019028,4379962.369016815,583,406
"Addison, Michigan",-9389698.860870913,5158912.495074912,583,235
"Summersville, Kentucky",-9522603.200929001,4484714.917571799,583,77
"South Wallins, Kentucky",-9284535.337918505,4413393.163465295,583,35
"Butler, Kentucky",-9392248.077210078,4691306.8819468105,583,1185
"Pioneer, Florida",-9041257.722738886,3089255.6519375914,582,10
"Los Ebanos, Texas",-11011557.050034432,3050124.4648238844,582,7449
"Big Thicket Lake Estates, Texas",-10549503.23959879,3566355.685171968,582,96
"Wheatland, Pennsylvania",-8960729.203099031,5041442.687503352,582,257
"Uvalda, Georgia",-9184748.546371415,3768181.564487697,582,118
"West Point, Indiana",-9689604.70101707,4915649.12133423,582,46
"Galena, Maryland",-8446778.246055568,4770851.179910059,582,623
"Hulbert, Oklahoma",-10591337.104238905,4291199.9666487435,582,216
"Lake Milton, Ohio",-9014785.947828246,5026511.970625173,582,151
"Timber Lakes, Utah",-12384660.705071302,4934961.211720903,582,25
"Hot Springs, Montana",-12765028.273162838,6042067.643738521,582,585
"Sanbornville, New Hampshire",-7907023.431046221,5396434.325219351,581,141
"Warrior Run, Pennsylvania",-8454770.985494524,5040052.124771547,581,299
"Nelsonia, Virginia",-8414584.649318153,4554367.17990189,581,128
"Minnetonka Beach, Minnesota",-10418001.525124697,5611844.760476975,581,479
"Port Sanilac, Michigan",-9188822.83973445,5377300.39704363,581,263
"White City, Kansas",-10768479.809938239,4692178.083918882,581,180
"Florence, Montana",-12699483.35698376,5882617.900792757,581,292
"Victory, New York",-8192190.570611351,5325955.197764298,580,426
"South Dayton, New York",-8799917.066699069,5215481.005154142,580,222
"Copake Lake, New York",-8192034.72332424,5182214.093887353,580,23
"Keithsburg, Illinois",-10122871.29113357,5027161.938951473,580,87
"Tusayan, Arizona",-12481163.57163999,4294431.206769237,580,13
"Bernice, Oklahoma",-10565433.058731308,4386548.618515716,580,259
"Carlisle, Oklahoma",-10578947.244913612,4232612.7716643745,580,8
"Surfside Beach, Texas",-10606921.832949962,3370047.0119013796,579,140
"Ulysses, Pennsylvania",-8655624.742732828,5146460.37085438,579,55
"Norwood, Colorado",-12054976.901137944,4597665.248521193,579,790
"Plainview, Arkansas",-10385874.720081758,4162508.6791015496,579,153
"Pangburn, Arkansas",-10223515.242759768,4221938.260928851,579,410
